Run, Group_size, b_1, b_2, d_1, d_2, K_1_1, K_1_2, K_2_1, K_2_2, T_0, T_1, T_2, T_3, T_4, T_5, T_6, T_7, T_8, T_9, T_10, T_11, T_12, T_13, T_14, T_15, T_16, T_17, T_18, T_19, T_20, T_21, T_22, T_23, T_24, T_25, T_26, T_27, T_28, T_29, T_30, T_31, T_32, T_33, T_34, T_35, T_36, T_37, T_38, T_39, T_40, T_41, T_42, T_43, T_44, T_45, T_46, T_47, T_48, T_49, T_50, T_51, T_52, T_53, T_54, T_55, T_56, T_57, T_58, T_59, T_60, T_61, T_62, T_63, T_64, T_65, T_66, T_67, T_68, T_69, T_70, T_71, T_72, T_73, T_74, T_75, T_76, T_77, T_78, T_79, T_80, T_81, T_82, T_83, T_84, T_85, T_86, T_87, T_88, T_89, T_90, T_91, T_92, T_93, T_94, T_95, T_96, T_97, T_98, T_99, dummy
13, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.8355132233592737, 0.8314389731586093, 0.8339710924709858, 0.8409532388010005, 0.8508592752995056, 0.8625703257031876, 0.8753032664648238, 0.888476991232702, 0.9017027074958431, 0.9146926978752037, 0.9272632781610282, 0.9392942738898856, 0.9507024295470403, 0.9614563105250966, 0.9715387642978517, 0.9809462288948891, 0.9896985999052222, 0.9978192880515875, 1.0053325656342595, 1.0122701028979046, 1.0186661016378253, 1.0245537884990525, 1.0299662847986477, 1.0349373302421403, 1.0395003243961738, 1.0436814261163934, 1.0475071302606354, 1.0510051000155436, 1.054204166896568, 1.0571334365602691, 1.0598124130888993, 1.06225791654411, 1.0644877503657786, 1.0665200878555738, 1.0683734721769562, 1.0700665183161837, 1.0716123171653984, 1.0730208611073866, 1.0743026249767667, 1.0754682635068904, 1.0765286113298413, 1.077494682976437, 1.078377170685844, 1.0791822290447042, 1.0799148052295795, 1.0805802306227192, 1.0811840592441622, 1.081732067751736, 1.082230255441057, 1.0826848442455317, 1.0831013204471343, 1.0834814727488697, 1.0838269226838684, 1.0841397169654658, 1.084422303042966, 1.0846775291016428, 1.084908644062739, 1.0851192975834665, 1.0853135373502387, 1.0854940912062012, 1.085659813024808, 1.085809681417559, 1.0859435147994545, 1.0860619713889965, 1.086166549208188, 1.086259586082533, 1.0863442596410369, 1.0864245873162062, 1.0865039498667504, 1.0865784738977853, 1.0866453871189192, 1.086703468512621, 1.0867527494280913, 1.0867945135812642, 1.0868312970548042, 1.0868668882981094, 1.0869050393293676, 1.0869420294118237, 1.0869751005014994, 1.087002997454924, 1.0870255004772544, 1.0870434251222738, 1.0870586222923921, 1.087073978238646, 1.0870927525494154, 1.087112658644902, 1.0871306863575583, 1.087145146847245, 1.0871553677261032, 1.0871616930585541, 1.0871654833612998, 1.087169115603322, 1.0871759832058838, 1.087186598964779, 1.0871962325589712, 1.0872038801361514, 1.0872092631409314, 1.087212782503474, 1.0872155186394943, 1.0872192314502576, -1
13, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.7915360329735847, 0.8284841061215255, 0.8618913119987396, 0.8924244149783463, 0.9205525655292073, 0.9466192377185136, 0.9708667504837722, 0.9934808659163895, 1.0145945480209473, 1.0343176219047374, 1.0527354300363134, 1.0699209788524162, 1.0859427147930254, 1.100858386261626, 1.1147258239202693, 1.127602422565196, 1.1395403901197607, 1.1505921155045682, 1.1608107212228438, 1.17024701711723, 1.1789494906302755, 1.1869656206546229, 1.1943416380795988, 1.2011222923304745, 1.2073495744631795, 1.213063869404809, 1.218303342484594, 1.2231037997804048, 1.2274986881187515, 1.2315192730246889, 1.235195932563765, 1.2385564741166784, 1.2416266125500302, 1.2444301967101352, 1.2469892094230228, 1.249323858836963, 1.2514535334460262, 1.25339558804035, 1.255165934712925, 1.2567793242284728, 1.2582493460234456, 1.259588428206027, 1.260807967725294, 1.2619187864063595, 1.2629302519538874, 1.2638509863161618, 1.2646889785281332, 1.2654515847114203, 1.2661455280743088, 1.2667768989117523, 1.2673513060326622, 1.2678740035456233, 1.2683495830494662, 1.2687822675221805, 1.26917592053019, 1.2695340462283535, 1.2698597893599641, 1.2701559352567495, 1.2704249093395767, 1.2706689279693433, 1.2708905925695133, 1.271092355978459, 1.2712763293210543, 1.271444282008673, 1.2715976417391903, 1.2717374944969815, 1.2718645845529233, 1.2719793144643927, 1.2720820827076669, 1.2721749089458783, 1.2722595522224514, 1.272337281977761, 1.2724089406714132, 1.2724749437822458, 1.2725352798083276, 1.2725895102669593, 1.272637145367573, 1.2726797996123544, 1.2727187441619816, 1.2727547775232488, 1.2727883632286843, 1.272819629836551, 1.2728483709308454, 1.2728740451212988, 1.2728959720185395, 1.2729150776182692, 1.2729324698746596, 1.2729488496817816, 1.2729646021900478, 1.272979796806213, 1.2729941871933748, 1.2730072112709714, 1.273017991214784, 1.2730264927789527, 1.2730342284839067, 1.273041592759125, 1.2730487560502763, 1.2730556784513392, 1.2730621097046015, 1.2730675892006607, -1
14, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.9284361012393251, 0.9035077050430708, 0.8911716648516127, 0.8873948599622676, 0.8893959270593764, 0.8952082582602177, 0.9034420056634035, 0.9131250628230025, 0.9235635397431352, 0.9342859343421533, 0.9449618705089464, 0.9553698070224492, 0.9653747709926391, 0.9748786536132221, 0.9838411640395383, 0.9922412048128146, 1.0000691247282756, 1.0073413555749082, 1.0140783613495556, 1.020299835885824, 1.0260332881717418, 1.0313104376246256, 1.0361608903433532, 1.0406125538202633, 1.04469422145333, 1.0484344856278776, 1.0518568967811244, 1.0549850145517181, 1.0578424860125535, 1.0604530456707721, 1.0628402646009256, 1.0650223269790609, 1.0670130225246006, 1.0688264666234293, 1.0704771685715133, 1.071980031574901, 1.0733503527497228, 1.0746030145969874, 1.0757461070180865, 1.0767867228786252, 1.0777325931540522, 1.0785917192079135, 1.0793723727918514, 1.0800830960456052, 1.0807325641919439, 1.0813258796080387, 1.081865944036996, 1.0823562526205848, 1.0828006156690084, 1.0832031586609039, 1.083568322243342, 1.0839008622318274, 1.0842058073172858, 1.0844859663294164, 1.084741471148851, 1.0849729281826466, 1.0851814888798403, 1.0853688497314495, 1.0855372522704725, 1.0856894830718875, 1.0858288737526531, 1.085959291034697, 1.086082783699649, 1.0861967944235356, 1.0862991530058932, 1.0863888620534146, 1.0864660969799496, 1.0865322060065044, 1.086589710161242, 1.0866423032794825, 1.0866948520037025, 1.0867508509746637, 1.0868038722316846, 1.086850619937936, 1.0868897445231895, 1.086921406961305, 1.0869472787702275, 1.0869705420119897, 1.086995886504922, 1.0870235729063613, 1.0870489964776875, 1.0870707370642747, 1.0870882772736605, 1.0871020024755464, 1.0871132008017983, 1.087124063146445, 1.0871373834592757, 1.0871519965340368, 1.0871654545451246, 1.0871763797880407, 1.087184156631502, 1.0871889315174414, 1.087191612961008, 1.0871938715505656, 1.0871981399476947, 1.0872055074987044, 1.0872119504402318, 1.087217246143564, 1.0872216309085474, 1.087225505310688, -1
14, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.8051221079712876, 0.8472906709877164, 0.8839069314049542, 0.9162351534882621, 0.9451645294655219, 0.9713340818636866, 0.9952048178726439, 1.0171098506298242, 1.0372991545895196, 1.0559576756779545, 1.0732311363392448, 1.0892360138821668, 1.1040657996526866, 1.117806186351036, 1.1305273418494275, 1.1422952095976149, 1.1531734574265589, 1.163217606805389, 1.1724813974647599, 1.181018176855128, 1.1888774474952104, 1.1961049333143057, 1.2027450340157533, 1.2088407601503486, 1.2144330720631973, 1.2195592267417592, 1.2242544447153612, 1.2285519895355779, 1.2324831591986762, 1.2360772861456168, 1.2393617724044665, 1.24236218250902, 1.2451017694385729, 1.247602127840921, 1.2498833162771168, 1.251963857221468, 1.2538607370615389, 1.2555895697627044, 1.257165303429505, 1.258601064170351, 1.259908920052332, 1.2611000271222736, 1.2621846294067383, 1.2631720589120243, 1.264070771988108, 1.2648889179156226, 1.2656336342120977, 1.2663113537234194, 1.266928019498612, 1.2674890847898355, 1.2679995130523882, 1.2684637779447052, 1.2688858711970197, 1.2692696282321607, 1.269618678014119, 1.2699362759115527, 1.2702253572379616, 1.2704885372516899, 1.2707281111559239, 1.2709460540986928, 1.2711440211728693, 1.2713233442549088, 1.2714853496792708, 1.2716322721812576, 1.2717662040314142, 1.2718888251892917, 1.272001403303449, 1.2721047937114518, 1.2721994394398726, 1.2722853712042907, 1.2723622074092933, 1.2724298326188257, 1.272490733059786, 1.272546529984521, 1.2725982397368087, 1.272646387741986, 1.272691008506949, 1.2727316456201525, 1.2727673525821261, 1.272798453886335, 1.2728266607792091, 1.2728527069752928, 1.2728770368975386, 1.2728998056773064, 1.2729208791543645, 1.272939833876888, 1.2729560468795105, 1.2729700524224987, 1.2729827362963821, 1.272994653380777, 1.2730061221653823, 1.273017224749981, 1.2730278068444376, 1.2730374777687017, 1.2730456104528043, 1.2730519679422352, 1.2730578249795228, 1.2730633176229023, 1.2730684394017895, 1.2730731290290014, -1
15, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.6647310819826415, 1.4776887637130074, 1.3589990963654741, 1.281529532951808, 1.2298434894379713, 1.1946904915191918, 1.1703291374669957, 1.1531277030273608, 1.1407315857215523, 1.1315944620887843, 1.1247097888598603, 1.1193862246676674, 1.1151794801587336, 1.1117718905583036, 1.1089549671462504, 1.1065872128200713, 1.1045559629163835, 1.10279807916503, 1.1012606706573727, 1.0998977391807678, 1.0986862976070784, 1.097606492817105, 1.0966368090430114, 1.0957609438308495, 1.0949714477997843, 1.0942599775997472, 1.093617165895849, 1.093032999994368, 1.0925021008106792, 1.0920209775711434, 1.0915855318576217, 1.0911913511623375, 1.0908337088878763, 1.09050762605655, 1.0902100790193197, 1.089939606430226, 1.0896944341778236, 1.0894726201254705, 1.0892720541113279, 1.0890904579483607, 1.0889253854243366, 1.088774222301827, 1.0886344466510258, 1.0885059348552706, 1.0883892332191882, 1.0882844295450902, 1.0881911530577282, 1.0881085744042942, 1.0880354056544213, 1.0879699003001824, 1.0879098532560911, 1.0878526008591018, 1.0877959866702038, 1.0877425684428923, 1.087694640033937, 1.0876533552396497, 1.0876188349272633, 1.0875901670349313, 1.0875654065717275, 1.0875415756176467, 1.0875150096493462, 1.08748752269028, 1.0874624456051847, 1.0874414644062693, 1.087425229597863, 1.087413356176414, 1.0874044236304907, 1.0873959759407812, 1.0873845223173266, 1.0873690706033954, 1.087353656026543, 1.0873408939610243, 1.0873322306446516, 1.087327943178795, 1.0873271395283832, 1.0873277585219032, 1.0873265698513996, 1.0873194113640796, 1.0873077328283647, 1.0872964476908635, 1.0872885686131826, 1.087285584410047, 1.087287460049302, 1.0872926366519104, 1.0872980314919551, 1.0872990379966372, 1.087291531437607, 1.0872813519021258, 1.0872730339533494, 1.0872690072608016, 1.0872700179765982, 1.0872751287354472, 1.0872817186546482, 1.0872854833340935, 1.0872816614769352, 1.087276766217749, 1.087273393982876, 1.087271500170313, 1.0872705631023334, 1.087269584025487, -1
15, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.2498943482838663, 1.2859899985868177, 1.3065604590106337, 1.3175724933156472, 1.3226673588452722, 1.3241210515506558, 1.323375430474736, 1.3213440923924045, 1.318610540611099, 1.3155454940638254, 1.3123763036130198, 1.309247645756415, 1.3062392897146247, 1.3033996600415023, 1.300750165618062, 1.298296754850449, 1.2960406014196841, 1.2939716887560182, 1.29207980729795, 1.290355275837531, 1.288784085850448, 1.2873533223375364, 1.2860522925072897, 1.2848704123610335, 1.283796235483981, 1.2828198088480962, 1.2819325273715996, 1.2811269983890778, 1.2803954886292663, 1.2797309600963789, 1.279127184004901, 1.2785785653231254, 1.2780801427731519, 1.2776275579943575, 1.2772163688403118, 1.276842716388586, 1.276503230616413, 1.2761948000148746, 1.2759145715889026, 1.2756599508572792, 1.275428601852636, 1.2752184471214543, 1.275027659735365, 1.2748543950653721, 1.2746968816777111, 1.2745535391358815, 1.2744229780111043, 1.2743039998823218, 1.274195597336197, 1.274096953967114, 1.2740074443771787, 1.2739266341762174, 1.2738541423423746, 1.2737887512100214, 1.273729127620075, 1.2736742868921187, 1.273623589373234, 1.273576740438, 1.273533790488494, 1.2734951349542911, 1.2734614136005111, 1.273431720478881, 1.2734047498286913, 1.2733797014248198, 1.2733561021773279, 1.2733338061314612, 1.2733129944676487, 1.2732941755015033, 1.2732781844652663, 1.2732651369034904, 1.2732536787044566, 1.2732428899921002, 1.273232209316265, 1.2732214336527043, 1.2732107184030808, 1.2732005773949657, 1.2731918828818407, 1.2731857947708776, 1.2731818061984679, 1.2731783796292415, 1.2731745509266092, 1.2731698176340251, 1.2731641389749873, 1.2731579358530367, 1.2731520908517582, 1.2731479482347798, 1.2731467116086912, 1.273146595252722, 1.2731462078173619, 1.2731447927755726, 1.2731421019054363, 1.273138395290157, 1.2731344413180592, 1.2731315166825892, 1.2731310373178517, 1.2731310287649948, 1.2731306965790223, 1.2731300420121971, 1.2731292108902055, 1.2731284936121543, -1
16, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.7834110588131464, 0.7136665325271805, 0.6692325929906312, 0.6431231896463642, 0.6304660723106252, 0.6277556808592526, 0.6323879963488578, 0.6424129855625408, 0.6563367019578054, 0.6730081460869481, 0.6915367651367037, 0.7112284888715009, 0.7315424164185675, 0.7520657239221928, 0.7724679859538929, 0.79251322013728, 0.8120108664623302, 0.8308254350733952, 0.8488660787529803, 0.8660629721809501, 0.8823766799027891, 0.8977904358849891, 0.9122993851574309, 0.9259137265244313, 0.938654188415147, 0.9505371732662189, 0.9615902800136028, 0.9718531391107449, 0.9813767533344174, 0.9901993545863333, 0.9983496274240604, 1.0058642015734311, 1.0127854809134742, 1.0191609354534066, 1.0250269705488593, 1.0304130247413235, 1.0353516612947915, 1.0398776173203472, 1.0440274761675379, 1.0478303490901177, 1.0513089134296296, 1.0544869434531174, 1.0573890248798854, 1.0600405548814968, 1.062465797067087, 1.0646806541153224, 1.0667002178181744, 1.0685399557944313, 1.070215608311984, 1.071743188287825, 1.0731384480933988, 1.074411600096662, 1.0755709966646234, 1.0766253759449291, 1.0775836459360748, 1.0784548844874071, 1.0792483392991226, 1.0799731729107902, 1.0806347912660046, 1.0812369062304144, 1.0817836578496525, 1.0822794443888382, 1.0827289223325771, 1.0831370063849612, 1.0835088694695691, 1.08384979309296, 1.0841622531525457, 1.0844468103714804, 1.0847045351976237, 1.0849369881764515, 1.0851462199510562, 1.0853347712621475, 1.0855056729480508, 1.0856624459447086, 1.0858090099263273, 1.0859464315621357, 1.0860723250835518, 1.0861850925945264, 1.0862842120642255, 1.0863702373270294, 1.0864447980825334, 1.086510599895547, 1.0865714241960955, 1.086632128279418, 1.0866945052735604, 1.0867523630801592, 1.0868031622404493, 1.0868458866972905, 1.086880967881178, 1.0869102847102414, 1.0869371635902458, 1.0869663045252398, 1.0869968739976181, 1.0870247680727414, 1.0870486114158924, 1.087067951745335, 1.0870832598323164, 1.0870959295010663, 1.0871082776287961, 1.0871228724218913, -1
16, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.29423124997051575, 0.3585932805500593, 0.4147115399113616, 0.4647387074422755, 0.5102144451417606, 0.5522435767196817, 0.5916219551111024, 0.6289096343022784, 0.6644967930313108, 0.6986455783042728, 0.7315230856718608, 0.7632288775531962, 0.7938144830677504, 0.8232964885903485, 0.8516753915651031, 0.8789339245461563, 0.9050554736695388, 0.9300214796414135, 0.9538151549007354, 0.9764289830699785, 0.9978609148826788, 1.0181155838905929, 1.0372061359813285, 1.0551526063317025, 1.0719814292738885, 1.087728090128844, 1.1024300693086078, 1.116126491265079, 1.1288582447118491, 1.1406722523341295, 1.1516188269038323, 1.1617464262682249, 1.1711018914387938, 1.1797306035088075, 1.187679576841636, 1.1949952394466428, 1.2017212417542025, 1.207898726104463, 1.2135664147956187, 1.218762410321557, 1.2235229704424033, 1.2278817572747047, 1.231870103141501, 1.2355170105723239, 1.2388496447475212, 1.241894179268065, 1.2446742654067995, 1.2472118515231414, 1.2495272340038783, 1.2516390572631686, 1.25356446895173, 1.2553198707904567, 1.2569197269662515, 1.2583773569533208, 1.2597051030954107, 1.260914330605809, 1.2620154275673436, 1.263017872709332, 1.2639306812804985, 1.2647616491819806, 1.2655178991445484, 1.2662060305967369, 1.2668321196648455, 1.2674017191729392, 1.267919858642847, 1.2683910679166794, 1.268819664518023, 1.2692095667846288, 1.2695643234432235, 1.2698871572193218, 1.2701809648372264, 1.270448317020029, 1.2706914584896083, 1.2709123079666316, 1.2711124500429583, 1.2712935986302731, 1.27145813557698, 1.2716081648984934, 1.2717453997317525, 1.2718711623352221, 1.2719863840888919, 1.272091605494277, 1.2721869761744176, 1.2722722548738792, 1.2723478801947519, 1.2724163269388082, 1.2724790810402642, 1.2725371329761883, 1.2725909969327434, 1.2726407108051858, 1.2726858361978663, 1.2727254803529, 1.2727603365114222, 1.2727920014139904, 1.272821231636393, 1.272848486392401, 1.2728739275337693, 1.2728974195502354, 1.2729185295695205, 1.272936726031564, -1
17, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.6721467494077615, 1.3566180844262725, 1.158196006735002, 1.0310669771692653, 0.9498537439699807, 0.899288795433449, 0.8696224567152762, 0.8543477469685443, 0.849002139183807, 0.8504632251089325, 0.8564984725670445, 0.8655320420968642, 0.8764187734735231, 0.8883557190798892, 0.9007594188704164, 0.9132365078339717, 0.9254971726359392, 0.9373662946557659, 0.9487157434562481, 0.9594732487345566, 0.9696066468932855, 0.9790943816949697, 0.9879410142156325, 0.9961656837788545, 1.0037880179900478, 1.010832805294953, 1.0173336385036469, 1.0233229728703186, 1.0288324900226893, 1.033894361341724, 1.0385435426740388, 1.042805504803412, 1.0467056880105132, 1.0502709709603766, 1.053529670702399, 1.0565115426703409, 1.0592437987652688, 1.0617406494532984, 1.0640181947658378, 1.0660934018550434, 1.0679838502737389, 1.0697077319754142, 1.0712832508747723, 1.0727214727794248, 1.0740315160689569, 1.0752232384664813, 1.0763067083926545, 1.0772922049656786, 1.0781902180012999, 1.0790106773392287, 1.0797588775580564, 1.0804394945804292, 1.0810575409708392, 1.0816182535805459, 1.0821270935475784, 1.0825897462967335, 1.083012121539577, 1.0833992077270373, 1.0837524732262085, 1.0840733741463797, 1.0843637841941156, 1.0846259856074292, 1.0848626691557821, 1.0850769341400839, 1.085272288392693, 1.085452646843585, 1.0856207322593117, 1.0857752483150964, 1.0859149345560042, 1.0860394170361145, 1.0861492083185202, 1.086245707475328, 1.0863312000876588, 1.0864088582456473, 1.0864827405484416, 1.0865565882132424, 1.0866264605123055, 1.0866892274694535, 1.0867435311172453, 1.086789316502004, 1.0868278316838178, 1.0868616277365395, 1.0868945587477872, 1.0869302752367234, 1.086964772394573, 1.086995481713204, 1.0870212749045218, 1.087042017354487, 1.0870585681231135, 1.0870727799444693, 1.0870874992266764, 1.087105490639011, 1.0871240324309028, 1.0871405613045113, 1.0871536307062708, 1.0871627355570117, 1.08716831225196, 1.0871717386607382, 1.087175334127364, 1.0871823594702519, -1
17, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.28894681916124665, 0.42192345835759415, 0.5237604115690562, 0.6044245140020369, 0.6701737052908621, 0.7251392570973266, 0.7721366959198437, 0.8131260011911705, 0.8494846192816986, 0.8821876141885986, 0.9119350269522676, 0.9392220845243797, 0.9644113455526453, 0.987762137613512, 1.0094710888572425, 1.0296820086966931, 1.0485138335158743, 1.0660564670904868, 1.0823917546173847, 1.097589747060269, 1.111712380448077, 1.1248220892299121, 1.1369757167675538, 1.1482268727753089, 1.158629894652984, 1.1682379056686196, 1.1771000113382353, 1.185264287022206, 1.19277773403478, 1.1996860156866378, 1.2060316514066673, 1.2118554678959654, 1.2171961492668995, 1.2220900540075152, 1.2265712149815369, 1.2306713394283662, 1.2344204139142814, 1.2378475269744098, 1.240978876440479, 1.2438387471053578, 1.246449566227369, 1.2488319035302875, 1.2510046265099535, 1.252986095091274, 1.25479261799814, 1.2564391249218434, 1.2579394256939518, 1.2593062102863064, 1.260551048811024, 1.2616845908694585, 1.2627169537783451, 1.2636568588754689, 1.2645123602881538, 1.2652909127647498, 1.2659993716746312, 1.266643993008197, 1.2672304333768716, 1.2677639275509573, 1.2682493590215658, 1.2686910131280822, 1.2690928291857402, 1.269458403674838, 1.2697909902407383, 1.270093499693868, 1.2703685000097187, 1.2706182156094503, 1.2708446499487505, 1.2710502729268216, 1.2712374493894931, 1.2714081963181751, 1.271564182829859, 1.2717067301771174, 1.2718368117481051, 1.271955053066557, 1.2720617317917906, 1.2721570613096282, 1.2722430212265279, 1.2723213996812337, 1.2723934429867123, 1.2724599582104479, 1.272521313174442, 1.272577436455213, 1.272627817383797, 1.272671947687134, 1.2727114927355547, 1.2727476377694489, 1.272781114641568, 1.2728123339561648, 1.2728413850689952, 1.2728680360873175, 1.272891733869891, 1.2729119230327497, 1.2729296402673544, 1.2729458457736027, 1.2729611546266395, 1.2729758893607028, 1.272990079969124, 1.2730034639043273, 1.27301548607783, 1.2730252988602424, -1
18, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.110796741888515, 0.9832854542154061, 0.9012405895684413, 0.8498840279964192, 0.8197109583499532, 0.8043303343822757, 0.7993169722708447, 0.8015191687926198, 0.8086737166142421, 0.8191420448752855, 0.8317185605349433, 0.8455416525448451, 0.859970098766979, 0.8745585659838513, 0.8889811083900121, 0.9030139972029543, 0.9165134461284489, 0.9293732600913411, 0.9415441698996705, 0.9529990234429234, 0.9637243638949106, 0.9737332539486289, 0.9830461297935998, 0.991685626646557, 0.9996822796572286, 1.0070706798659272, 1.0138850782516928, 1.0201606957449774, 1.0259340964615444, 1.0312416555511865, 1.0361120153928716, 1.040574288546321, 1.0446593373076534, 1.0483997737093855, 1.0518279477762864, 1.0549647197038767, 1.0578300121556972, 1.0604446660484284, 1.0628300298298168, 1.0650079594786737, 1.066998851023894, 1.068815748659007, 1.0704712323867982, 1.071978152042705, 1.073349564833825, 1.0745987353389168, 1.0757390460910274, 1.0767800805126573, 1.0777282001189432, 1.078590231934677, 1.0793731937056625, 1.0800842938987174, 1.0807309317016713, 1.0813206970233675, 1.0818602128366834, 1.0823521904582014, 1.0827993362325994, 1.0832047026920857, 1.083571664535471, 1.0839039186281678, 1.0842054840021909, 1.0844807018561562, 1.0847340537795689, 1.0849671226460698, 1.0851794911618917, 1.0853713417334914, 1.085543495582781, 1.0856974127471284, 1.085835192079357, 1.0859595712477454, 1.0860739267360282, 1.0861822066916231, 1.0862847159328894, 1.0863785744296781, 1.0864623091411478, 1.0865355022217937, 1.0865987910214474, 1.0866538680852778, 1.08670348115379, 1.0867514331628256, 1.0868009823071774, 1.0868485109803774, 1.0868910734312769, 1.0869271118039436, 1.0869562825585042, 1.0869794564711446, 1.0869987186341092, 1.0870173684557016, 1.0870398232608365, 1.0870654837770746, 1.0870896199970943, 1.087109574009609, 1.0871240649339422, 1.0871331889200295, 1.0871384191484172, 1.0871426058302631, 1.087149976207336, 1.0871626498174223, 1.0871737176802534, 1.0871830810600018, -1
18, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.4344838860424596, 0.5173713460294265, 0.5856372015853125, 0.6433013566153717, 0.6931175052100794, 0.7370091555231694, 0.776331394027535, 0.8120497231935777, 0.8448489670369645, 0.8752147748044588, 0.9034966905639469, 0.9299391877890018, 0.9547241097270577, 0.977979980766769, 0.9998076933576208, 1.020286150493898, 1.039478865945935, 1.0574469986481017, 1.0742418803408693, 1.089914787350515, 1.1045188144028724, 1.1181031085234476, 1.1307175967157312, 1.1424140850530817, 1.1532435280586506, 1.163255364520138, 1.1724986412373537, 1.1810215576843526, 1.1888713151939552, 1.1960929821977497, 1.202730542886911, 1.2088257919881413, 1.2144180611501119, 1.2195442189434644, 1.224239071157664, 1.2285368239198797, 1.2324688524887528, 1.2360643035470134, 1.2393502236040534, 1.2423515589959275, 1.245091646065961, 1.2475926867899847, 1.2498745829658888, 1.2519558110686175, 1.2538534537583825, 1.2555831998806626, 1.257159374133835, 1.2585956370301987, 1.2599041028076126, 1.2610957443137456, 1.2621807474916031, 1.2631685113795252, 1.2640676481111874, 1.2648859829156014, 1.2656307646625193, 1.2663087067190086, 1.2669256345123476, 1.267486938393365, 1.2679975836132058, 1.268462110323331, 1.2688846335755173, 1.2692688433218582, 1.2696180210324566, 1.2699353570730514, 1.270223964619718, 1.2704866450762797, 1.2707258823174115, 1.2709438426886404, 1.2711423750063449, 1.2713230105577553, 1.2714869631009538, 1.2716351399100054, 1.2717689571999602, 1.2718904847774537, 1.2720014109743152, 1.2721030438091776, 1.2721963109874777, 1.2722817599014564, 1.272359557630158, 1.272429490939431, 1.2724914132952658, 1.2725470224891093, 1.2725977712506453, 1.2726446702207783, 1.2726883364001258, 1.2727289931490184, 1.2727664701875, 1.2728002035953274, 1.272829263990925, 1.272854151171652, 1.272876543345619, 1.2728974883089779, 1.2729176067222716, 1.2729370921104357, 1.2729557108627978, 1.2729728022330768, 1.2729872783393843, 1.272998662080573, 1.2730091485994326, 1.2730188913379181, -1
19, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.088580639360277, 1.1176662083896427, 1.1341146587035988, 1.1424447545056602, 1.1456431023806182, 1.1456727159940832, 1.1438243423873835, 1.1409073299350696, 1.1374609999591736, 1.133800157571706, 1.1301391757690005, 1.1265912416935977, 1.1232233714759077, 1.1200782936486133, 1.1171595501275056, 1.1144700962854823, 1.1120090133307199, 1.1097582057007793, 1.1077024524309076, 1.1058317952521088, 1.1041327960370833, 1.1025874510554352, 1.101181323377462, 1.0999032795300012, 1.0987448141891372, 1.097693981905134, 1.0967393423184602, 1.095871364767769, 1.095082099181231, 1.0943651760765327, 1.0937156730694024, 1.0931270699038944, 1.0925925440207185, 1.0921064277074677, 1.091663858201781, 1.0912607776913446, 1.0908939333138903, 1.090560877157197, 1.0902599678830882, 1.089989541854509, 1.0897452199445914, 1.0895226660580641, 1.0893184781389482, 1.089130188170558, 1.0889562621755005, 1.0887961002156759, 1.0886500363922773, 1.0885193388457906, 1.088406069278194, 1.0883072074729534, 1.088217369570122, 1.0881334893414132, 1.0880538916777318, 1.0879782925891759, 1.0879077992050359, 1.087844909773794, 1.0877929493184855, 1.0877484533997144, 1.087707720400589, 1.0876689591036726, 1.0876313333699998, 1.087594962139076, 1.087560919428877, 1.0875312343358492, 1.0875082632496353, 1.0874897487305493, 1.087472866732213, 1.08745587220158, 1.0874379009934547, 1.0874189698704966, 1.0873999765032163, 1.0873826994699785, 1.087369798257, 1.0873637029223069, 1.0873613306796843, 1.0873587689695174, 1.0873534911590692, 1.087344343494635, 1.0873315451015446, 1.08731668798416, 1.0873027370258774, 1.0872940299891256, 1.0872946842308395, 1.0872983651673747, 1.0873006190011862, 1.0872994225717378, 1.0872943268004216, 1.0872864566905587, 1.0872785113273988, 1.087274763878121, 1.0872769035023477, 1.0872795158287332, 1.0872806921659433, 1.0872795415890646, 1.0872761243089752, 1.0872714516723458, 1.087267486161638, 1.0872669702717461, 1.0872676932803518, 1.0872679434907286, -1
