,Time,LC_1_1,LC_2_1
0,0.0,0.5,0.5
1,0.10003334444814939,0.4222943702954647,0.3874640429932589
2,0.20006668889629878,0.3729009023210485,0.32164521503888405
3,0.3001000333444482,0.3386664816268547,0.28008642464108763
4,0.40013337779259756,0.31347504940584764,0.2525551081417559
5,0.500166722240747,0.29409676483471164,0.2337429850485322
6,0.6002000666888964,0.27866696516780587,0.22063622532416266
7,0.7002334111370457,0.2660353562696055,0.21140672591356868
8,0.8002667555851951,0.25545559770653203,0.20489002571873172
9,0.9003001000333445,0.24642285360286276,0.20031464193683363
10,1.000333444481494,0.23858443665336,0.19715470432267665
11,1.1003667889296433,0.23168679033493983,0.19504287123088082
12,1.2004001333777927,0.22554346410029602,0.19371818131755947
13,1.300433477825942,0.22001406211151645,0.1929915074272049
14,1.4004668222740915,0.21499123288555694,0.1927247403635341
15,1.5005001667222408,0.21039127662055096,0.19281536248586428
16,1.6005335111703902,0.2061482008216837,0.19318719631188117
17,1.7005668556185396,0.2022090266414703,0.19378256154379694
18,1.800600200066689,0.19853073640824728,0.19455755625327828
19,1.9006335445148383,0.1950780925169059,0.19547875247841934
20,2.000666888962988,0.1918218074229549,0.19652018135258725
21,2.1007002334111373,0.18873736045584766,0.1976616650928972
22,2.2007335778592867,0.18580412739949126,0.19888766567950772
23,2.300766922307436,0.1830044725808278,0.20018567300343232
24,2.4008002667555854,0.18032324544267553,0.20154562439392515
25,2.500833611203735,0.17774743470303442,0.20295961593818768
26,2.600866955651884,0.17526572800491402,0.20442116431586477
27,2.7009003001000336,0.17286823984542457,0.20592488251203422
28,2.800933644548183,0.17054631373153933,0.20746631731181947
29,2.9009669889963323,0.16829236599306344,0.20904184303941445
30,3.0010003334444817,0.1660997131201158,0.21064842234863904
31,3.101033677892631,0.16396236809852816,0.2122832012675654
32,3.2010670223407804,0.1618750599314691,0.21394385738016852
33,3.30110036678893,0.15983310379964397,0.21562836991141127
34,3.401133711237079,0.15783232085294605,0.21733493605713836
35,3.5011670556852286,0.15586897496144242,0.2190619183931083
36,3.601200400133378,0.15393972321031751,0.22080782283180636
37,3.7012337445815273,0.15204157865084755,0.22257130257489946
38,3.8012670890296767,0.15017187757523515,0.22435116072680372
39,3.901300433477826,0.14832824358313393,0.22614632423483588
40,4.001333777925976,0.14650854070769204,0.22795576182141963
41,4.101367122374125,0.14471082657162695,0.22977839207391915
42,4.201400466822275,0.14293339204839647,0.23161331653260997
43,4.301433811270424,0.1411747046607179,0.23345966879680138
44,4.401467155718573,0.13943339733370871,0.23531663780863277
45,4.501500500166722,0.1377082495892208,0.2371834474615916
46,4.601533844614872,0.1359981708793297,0.2390593405823767
47,4.701567189063021,0.13430218837020005,0.24094357671909783
48,4.801600533511171,0.13261943790499495,0.24283543869217644
49,4.90163387795932,0.1309491568744982,0.24473424286431256
50,5.00166722240747,0.12929067772411768,0.24663934808588245
51,5.101700566855619,0.12764342082593808,0.2485501582721318
52,5.201733911303768,0.12600688544449173,0.25046611356852944
53,5.301767255751917,0.12438063752491582,0.25238666506064567
54,5.401800600200067,0.12276429303216414,0.25431122798492134
55,5.501833944648216,0.12115748747052454,0.25623902671021365
56,5.601867289096366,0.11955989572841486,0.258169094172249
57,5.701900633544515,0.11797140583709707,0.2601017817364022
58,5.801933977992665,0.11639185956162122,0.26203676282076804
59,5.901967322440814,0.11482106648143908,0.2639731532985506
60,6.002000666888963,0.11325885073406677,0.2659099153659879
61,6.102034011337112,0.11170508120743428,0.26784612562270593
62,6.202067355785262,0.11015968754338569,0.26978112659837117
63,6.302100700233411,0.10862266431479463,0.27171458095951284
64,6.402134044681561,0.10709406573875883,0.2736464476303842
65,6.502167389129711,0.10557399328833844,0.27557689906173344
66,6.60220073357786,0.1040625785653018,0.2775061988813546
67,6.7022340780260095,0.1025599637963431,0.27943455916028814
68,6.802267422474158,0.10106628231523647,0.2813619965285417
69,6.902300766922308,0.09958164139338978,0.2832882063742014
70,7.002334111370457,0.09810610978126354,0.2852124743598029
71,7.102367455818607,0.09663971232311803,0.28713364448983436
72,7.202400800266756,0.09518243400755363,0.28905016296323904
73,7.302434144714906,0.093734235816308,0.2909602170447894
74,7.402467489163055,0.09229508473377478,0.2928619881892027
75,7.5025008336112045,0.09086500027970756,0.2947540386518675
76,7.602534178059353,0.08944411992757384,0.2966358508200519
77,7.702567522507503,0.0880327857710225,0.29850853849846376
78,7.802600866955652,0.08663165480092973,0.3003757493830324
79,7.902634211403802,0.08524130024801062,0.3022403886908399
80,8.002667555851952,0.0838613050964738,0.3040973843790328
81,8.1027009003001,0.08249182652878644,0.3059463934529423
82,8.20273424474825,0.08113302124392872,0.30778693083220465
83,8.3027675891964,0.0797850328428684,0.30961836075053095
84,8.40280093364455,0.07844800743521763,0.311440091525035
85,8.502834278092697,0.07712210206179541,0.31325168336612336
86,8.602867622540847,0.07580748721966701,0.3150528847558935
87,8.702900966988997,0.07450434477623125,0.3168436129229857
88,8.802934311437147,0.0732128625589266,0.3186238939418335
89,8.902967655885295,0.0719332269071276,0.32039377798425916
90,9.003001000333445,0.0706656144728021,0.3221532452513596
91,9.103034344781594,0.06941018455650114,0.3239021181136271
92,9.203067689229744,0.06816707326525179,0.3256399949872525
93,9.303101033677892,0.06693639077892469,0.3273662214745536
94,9.403134378126042,0.06571822301164681,0.32907991429647765
95,9.503167722574192,0.06451263895483118,0.3307800535451205
96,9.603201067022342,0.06331970498839395,0.33246565878420925
97,9.703234411470492,0.0621395074467304,0.33413606452549427
98,9.80326775591864,0.0609721847260208,0.33579131060899536
99,9.90330110036679,0.05981797021943709,0.3374326630150483
100,10.00333444481494,0.058677156034719145,0.3390621284754089
101,10.103367789263089,0.057549677309790034,0.3406774952973359
102,10.203401133711237,0.056435618690449656,0.34227869051072124
103,10.303434478159387,0.055335060031288096,0.34386543169537864
104,10.403467822607537,0.05424805672810204,0.3454371117970964
105,10.503501167055687,0.053174657613691244,0.34699313603231635
106,10.603534511503835,0.05211491536486949,0.34853311790077846
107,10.703567855951984,0.051068890707573485,0.35005695850041135
108,10.803601200400134,0.05003665170695399,0.3515648333387512
109,10.903634544848284,0.04901826942933252,0.35305711083517
110,11.003667889296432,0.048013811262907824,0.35453422670819573
111,11.103701233744582,0.047023333184095815,0.35599653844220536
112,11.203734578192732,0.046046872256386935,0.35744418402777234
113,11.303767922640882,0.04508444064860459,0.35887696916995065
114,11.40380126708903,0.044136022459448684,0.36029430715877653
115,11.50383461153718,0.043201574635207976,0.36169523559627015
116,11.60386795598533,0.0422810332675252,0.363078534174218
117,11.703901300433479,0.04137432655809875,0.3644429676970189
118,11.803934644881627,0.04048139573720467,0.3657876785438733
119,11.903967989329777,0.03960222522292295,0.3671127527646002
120,12.004001333777927,0.03873688330795193,0.3684199840033602
121,12.104034678226077,0.037885543406901825,0.3697132482593914
122,12.204068022674225,0.037048060950117555,0.37099047639109306
123,12.304101367122374,0.03622433158749803,0.3722508238255289
124,12.404134711570524,0.035414303515864706,0.37349434654527847
125,12.504168056018674,0.034617905939528466,0.3747206965796883
126,12.604201400466822,0.03383506001721796,0.3759294605571586
127,12.704234744914972,0.03306568574367846,0.37712037037391144
128,12.804268089363122,0.032309705411210414,0.37829340628373176
129,12.904301433811272,0.03156704429641701,0.37944881271317066
130,13.004334778259421,0.03083762921742991,0.380587047106703
131,13.10436812270757,0.03012138560688244,0.3817086821063288
132,13.20440146715572,0.0294182337458995,0.3828142813701093
133,13.304434811603869,0.02872808480437342,0.38390426933412913
134,13.404468156052019,0.02805083733279496,0.38497881522237365
135,13.504501500500167,0.027386374850908758,0.3860377516090138
136,13.604534844948317,0.026734565178462413,0.38708054783758794
137,13.704568189396467,0.02609526215331854,0.38810635860157083
138,13.804601533844616,0.02546831038219886,0.389114167990823
139,13.904634878292764,0.024853553669329828,0.3901030493084073
140,14.004668222740914,0.024250847768258706,0.3910725609622665
141,14.104701567189064,0.023660078102109714,0.3920232987362507
142,14.204734911637214,0.023081183097549134,0.39295762474498613
143,14.304768256085362,0.022514139063167567,0.3938791590015671
144,14.404801600533512,0.021958718684248778,0.39478519481290586
145,14.504834944981662,0.021414762921534707,0.39567540564805986
146,14.604868289429811,0.02088212848288198,0.3965498992644342
147,14.70490163387796,0.02036066701527371,0.3974086191522397
148,14.80493497832611,0.01985022812597885,0.3982515017594776
149,14.904968322774259,0.019350661272479197,0.3990785712108465
150,15.005001667222409,0.018861816705720034,0.39988998176267815
151,15.105035011670557,0.01838354565124086,0.40068601823600564
152,15.205068356118707,0.01791569991274242,0.40146706466986926
153,15.305101700566857,0.017458131082646336,0.4022335514369645
154,15.405135045015006,0.017010689544203515,0.40298589106373706
155,15.505168389463154,0.016573223449707672,0.403724412997029
156,15.605201733911304,0.016145577859370198,0.4044493075593819
157,15.705235078359454,0.01572759422541271,0.4051605893351004
158,15.805268422807604,0.015319110405933402,0.40585809022918146
159,15.905301767255752,0.014919961393103604,0.4065414924412144
160,16.005335111703904,0.014529980940250709,0.4072104115963557
161,16.105368456152053,0.01414900427238386,0.40786454027548324
162,16.2054018006002,0.013776872064718487,0.40850386218663604
163,16.30543514504835,0.013413435873756051,0.4091289472198417
164,16.4054684894965,0.013058565205475381,0.40974133762743925
165,16.50550183394465,0.012712116500019065,0.4103409947089386
166,16.6055351783928,0.012373901088835957,0.4109259157023102
167,16.70556852284095,0.012043802333499956,0.41150040832654833
168,16.8056018672891,0.011721674841827606,0.4120653447645175
169,16.90563521173725,0.011407354375020827,0.41261940721307405
170,17.005668556185395,0.011100670036763616,0.4131604380363094
171,17.105701900633544,0.010801453043576532,0.4136864077435803
172,17.205735245081694,0.010509542477637239,0.4141960457658337
